id,lat,lon,Date,Value
"McLennan, Texas",31.55255453,-97.20217694,2020-04-01,44.0
"McMinn, Tennessee",35.42812616,-84.61520715,2020-04-01,3.0
"McNairy, Tennessee",35.17468549,-88.5647812,2020-04-01,1.0
"McPherson, Kansas",38.39184858,-97.64769869,2020-04-01,5.0
"Meade, South Dakota",44.56676791,-102.7162741,2020-04-01,1.0
"Meagher, Montana",46.59907074,-110.8898557,2020-04-01,1.0
"Mecklenburg, North Carolina",35.24469268,-80.8317671,2020-04-01,444.0
"Mecklenburg, Virginia",36.67882005,-78.36131056,2020-04-01,4.0
"Mecosta, Michigan",43.64064262,-85.32463223,2020-04-01,3.0
"Medina, Ohio",41.11770589,-81.89986209999998,2020-04-01,59.0
"Medina, Texas",29.3557301,-99.11030298,2020-04-01,3.0
"Meeker, Minnesota",45.12328869,-94.52839455,2020-04-01,1.0
"Meigs, Tennessee",35.51558739,-84.81482914,2020-04-01,1.0
"Menard, Illinois",40.02742725,-89.80246001,2020-04-01,0.0
"Mendocino, California",39.4381191,-123.3911313,2020-04-01,4.0
"Menifee, Kentucky",37.94090733,-83.59985712,2020-04-01,2.0
"Merced, California",37.18922369,-120.7209035,2020-04-01,10.0
"Mercer, Kentucky",37.81474237,-84.87488475,2020-04-01,2.0
"Mercer, New Jersey",40.28047017,-74.70479631,2020-04-01,333.0
"Mercer, North Dakota",47.31213126,-101.8318399,2020-04-01,0.0
"Mercer, Ohio",40.54043046,-84.62912742,2020-04-01,4.0
"Mercer, Pennsylvania",41.30248872,-80.25816981,2020-04-01,8.0
"Mercer, West Virginia",37.40481169,-81.11023142,2020-04-01,2.0
"Meriwether, Georgia",33.04163534,-84.68859732,2020-04-01,7.0
"Merrimack, New Hampshire",43.29662971,-71.6811573,2020-04-01,27.0
"Mesa, Colorado",39.01787888,-108.469799,2020-04-01,16.0
"Miami, Indiana",40.76940965,-86.04525048,2020-04-01,3.0
"Miami, Ohio",40.0543329,-84.22871271,2020-04-01,60.0
"Miami-Dade, Florida",25.6112362,-80.55170587,2020-04-01,2202.0
"Middlesex, Connecticut",41.45949668,-72.53714864,2020-04-01,66.0
"Middlesex, Massachusetts",42.48607732,-71.39049229,2020-04-01,1582.0
"Middlesex, New Jersey",40.43629879,-74.41426991,2020-04-01,1493.0
"Midland, Michigan",43.64330771,-84.38804374,2020-04-01,12.0
"Midland, Texas",31.86904128,-102.0315682,2020-04-01,16.0
"Mifflin, Pennsylvania",40.61116939,-77.61070738,2020-04-01,1.0
"Milam, Texas",30.78581830000001,-96.97718698,2020-04-01,2.0
"Miller, Arkansas",33.31403423,-93.89285258,2020-04-01,1.0
"Miller, Georgia",31.16568912,-84.73151117,2020-04-01,4.0
"Milwaukee, Wisconsin",43.00486062,-87.96733172,2020-04-01,780.0
"Mineral, Colorado",37.66954283,-106.9281698,2020-04-01,2.0
"Minidoka, Idaho",42.85518524,-113.6357257,2020-04-01,1.0
"Minnehaha, South Dakota",43.67441641,-96.7910885,2020-04-01,40.0
"Missaukee, Michigan",44.33772443,-85.09256478,2020-04-01,1.0
"Missoula, Montana",47.03728583,-113.92135079999998,2020-04-01,14.0
"Mitchell, Georgia",31.22483255,-84.19381821,2020-04-01,38.0
"Mitchell, Iowa",43.35638371,-92.78887719,2020-04-01,2.0
"Mitchell, Kansas",39.39331582,-98.20906732,2020-04-01,2.0
"Mitchell, North Carolina",36.01059309,-82.1582442,2020-04-01,1.0
"Mobile, Alabama",30.78472347,-88.20842409,2020-04-01,56.0
"Moffat, Colorado",40.61810999,-108.2070876,2020-04-01,4.0
"Mohave, Arizona",35.70471703,-113.7577902,2020-04-01,7.0
"Moniteau, Missouri",38.63571781,-92.57976951,2020-04-01,2.0
"Monmouth, New Jersey",40.26549699,-74.22240686,2020-04-01,1301.0
"Mono, California",37.93899289,-118.8872409,2020-04-01,13.0
"Monona, Iowa",42.05220391,-95.95743843,2020-04-01,5.0
"Monongalia, West Virginia",39.63218457,-80.04766838,2020-04-01,32.0
"Monroe, Alabama",31.56729412,-87.36995001,2020-04-01,1.0
"Monroe, Florida",25.20904673,-81.07812416,2020-04-01,27.0
"Monroe, Georgia",33.014289,-83.92097166,2020-04-01,6.0
"Monroe, Illinois",38.27594376,-90.17761038,2020-04-01,3.0
"Monroe, Indiana",39.16130004,-86.52414358,2020-04-01,33.0
"Monroe, Michigan",41.92734151,-83.53749864,2020-04-01,58.0
"Monroe, Mississippi",33.89236763,-88.4808438,2020-04-01,7.0
"Monroe, New York",43.14638895,-77.69322942,2020-04-01,349.0
"Monroe, Pennsylvania",41.05934058,-75.34031025,2020-04-01,278.0
"Monroe, Tennessee",35.44550387,-84.24902965,2020-04-01,5.0
"Monroe, Wisconsin",43.94641218,-90.618819,2020-04-01,2.0
"Montague, Texas",33.67521893,-97.72500958,2020-04-01,1.0
"Montcalm, Michigan",43.31082541,-85.15252824,2020-04-01,10.0
"Monterey, California",36.21862405,-121.2413397,2020-04-01,42.0
"Montezuma, Colorado",37.33859579,-108.5958857,2020-04-01,1.0
"Montgomery, Alabama",32.2206831,-86.20969272,2020-04-01,35.0
"Montgomery, Illinois",39.23198845,-89.47809254,2020-04-01,2.0
"Montgomery, Indiana",40.04034823,-86.89335024,2020-04-01,6.0
"Montgomery, Iowa",41.03018714,-95.15642896,2020-04-01,1.0
"Montgomery, Kansas",37.19236568,-95.74329258,2020-04-01,6.0
"Montgomery, Kentucky",38.03253032,-83.9145241,2020-04-01,2.0
"Montgomery, Maryland",39.13676329,-77.20358245,2020-04-01,447.0
"Montgomery, Mississippi",33.49419589,-89.61729103,2020-04-01,8.0
"Montgomery, Missouri",38.94022054,-91.47000721,2020-04-01,2.0
"Montgomery, New York",42.90123494,-74.44011632,2020-04-01,7.0
"Montgomery, North Carolina",35.33155144,-79.90416657,2020-04-01,5.0
"Montgomery, Ohio",39.75394919,-84.29050975,2020-04-01,41.0
"Montgomery, Pennsylvania",40.21053671,-75.36652296,2020-04-01,649.0
"Montgomery, Tennessee",36.49609412,-87.38550661,2020-04-01,27.0
"Montgomery, Texas",30.30079133,-95.50572772,2020-04-01,110.0
"Montgomery, Virginia",37.17746986,-80.37868691,2020-04-01,1.0
"Montour, Pennsylvania",41.03023987,-76.66345939,2020-04-01,13.0
"Montrose, Colorado",38.40214114,-108.26390220000002,2020-04-01,13.0
"Moore, North Carolina",35.30885257,-79.48474178,2020-04-01,8.0
"Moore, Texas",35.83769242,-101.8930281,2020-04-01,1.0
"Morehouse, Louisiana",32.81686191,-91.80421614,2020-04-01,2.0
"Morgan, Alabama",34.45500589,-86.85475946,2020-04-01,19.0
"Morgan, Colorado",40.26279810000001,-103.8093302,2020-04-01,4.0
"Morgan, Georgia",33.59232073,-83.49129491,2020-04-01,2.0
"Morgan, Illinois",39.71654544,-90.20255104,2020-04-01,5.0
"Morgan, Indiana",39.47899078,-86.44573375,2020-04-01,41.0
"Morgan, Missouri",38.4181765,-92.88791859,2020-04-01,1.0
"Morgan, Tennessee",36.13248031,-84.64880098,2020-04-01,1.0
"Morgan, West Virginia",39.55439028,-78.26311676,2020-04-01,1.0
"Morris, Kansas",38.68827511,-96.65128437,2020-04-01,2.0
"Morris, New Jersey",40.86095313,-74.54553709999998,2020-04-01,942.0
"Morris, Texas",33.11304005,-94.73255695,2020-04-01,1.0
"Morrow, Ohio",40.52363560000001,-82.7892599,2020-04-01,1.0
"Morrow, Oregon",45.41846568,-119.584546,2020-04-01,1.0
"Morton, North Dakota",46.71681782,-101.2822377,2020-04-01,14.0
"Mountrail, North Dakota",48.20197971,-102.3555315,2020-04-01,6.0
"Mower, Minnesota",43.67142874,-92.75234549,2020-04-01,14.0
"Muhlenberg, Kentucky",37.21425819,-87.14632053,2020-04-01,10.0
"Multnomah, Oregon",45.54747959,-122.4169351,2020-04-01,134.0
"Murray, Georgia",34.78897608,-84.74993177,2020-04-01,5.0
"Muscatine, Iowa",41.48370744,-91.1121697,2020-04-01,18.0
"Muscogee, Georgia",32.50931999,-84.87142262,2020-04-01,21.0
"Muskegon, Michigan",43.29123859,-86.15176712,2020-04-01,18.0
"Muskingum, Ohio",39.96575964,-81.94363275,2020-04-01,2.0
"Muskogee, Oklahoma",35.61318461,-95.37802952,2020-04-01,13.0
"Musselshell, Montana",46.49684637,-108.39498,2020-04-01,1.0
"Nacogdoches, Texas",31.62017125,-94.61803994,2020-04-01,4.0
"Napa, California",38.50735751,-122.332839,2020-04-01,15.0
"Nash, North Carolina",35.96575634,-77.98422508,2020-04-01,11.0
"Nashua, New Hampshire",42.7654,-71.4676,2020-04-01,5.0
"Nassau, Florida",30.61037141,-81.80297522,2020-04-01,11.0
"Nassau, New York",40.74066522,-73.58941873,2020-04-01,9554.0
"Natchitoches, Louisiana",31.72321584,-93.09816516,2020-04-01,2.0
"Natrona, Wyoming",42.96180148,-106.797885,2020-04-01,15.0
"Navajo, Arizona",35.402,-110.1403,2020-04-01,171.0
"Navarro, Texas",32.04620681,-96.47428766,2020-04-01,4.0
"Nelson, Kentucky",37.80335779,-85.4657193,2020-04-01,3.0
"Nelson, Virginia",37.78790447,-78.88498513,2020-04-01,2.0
"Nemaha, Nebraska",40.38514847,-95.85433992,2020-04-01,1.0
"Neosho, Kansas",37.55862897,-95.30670046,2020-04-01,1.0
"Neshoba, Mississippi",32.75339664,-89.11726492,2020-04-01,5.0
"Nevada, Arkansas",33.66340119,-93.30632432,2020-04-01,1.0
"Nevada, California",39.30394768,-120.7627281,2020-04-01,26.0
"New Castle, Delaware",39.57992638,-75.64054974,2020-04-01,226.0
"New Hanover, North Carolina",34.25758282,-77.87075626,2020-04-01,34.0
"New Haven, Connecticut",41.4080325,-72.93620426,2020-04-01,611.0
"New Kent, Virginia",37.50694406,-76.99828634,2020-04-01,1.0
"New London, Connecticut",41.48896435,-72.10430976,2020-04-01,29.0
"New York City, New York",40.76727260000001,-73.97152637,2020-04-01,47439.0
"Newaygo, Michigan",43.554374,-85.80070107,2020-04-01,1.0
"Newberry, South Carolina",34.28629098,-81.59935761,2020-04-01,2.0
"Newport, Rhode Island",41.5642026,-71.26569799,2020-04-01,23.0
"Newport News, Virginia",37.08166899,-76.51754109,2020-04-01,29.0
"Newton, Arkansas",35.91947491,-93.21612969,2020-04-01,1.0
"Newton, Georgia",33.55514538,-83.84547140000002,2020-04-01,32.0
"Newton, Indiana",40.95610449,-87.39635768,2020-04-01,1.0
"Newton, Mississippi",32.40021118,-89.11843336,2020-04-01,2.0
"Newton, Missouri",36.90519407,-94.3394104,2020-04-01,5.0
"Newton, Texas",30.78548982,-93.74408813,2020-04-01,1.0
"Nez Perce, Idaho",46.32638236,-116.7500975,2020-04-01,9.0
"Niagara, New York",43.19898042,-78.74777412,2020-04-01,46.0
"Nicholas, Kentucky",38.33342292,-84.01889177,2020-04-01,1.0
"Nicollet, Minnesota",44.35291112,-94.24710352,2020-04-01,3.0
"Noble, Indiana",41.39672484,-85.41966713,2020-04-01,3.0
"Noble, Oklahoma",36.38953329,-97.22928674,2020-04-01,5.0
"Norfolk, Massachusetts",42.16073095,-71.20530408,2020-04-01,829.0
"Norfolk, Virginia",36.89934014,-76.26420872,2020-04-01,33.0
"Northampton, North Carolina",36.41736238,-77.39769443,2020-04-01,30.0
"Northampton, Pennsylvania",40.75182733,-75.30471829,2020-04-01,312.0
"Northampton, Virginia",37.34062933,-75.87751591,2020-04-01,1.0
"Northumberland, Pennsylvania",40.84785433,-76.70798222,2020-04-01,6.0
"Northumberland, Virginia",37.89202088,-76.41949732,2020-04-01,3.0
"Nottoway, Virginia",37.1435975,-78.05065922,2020-04-01,1.0
"Nowata, Oklahoma",36.79843529,-95.61902331,2020-04-01,5.0
"Noxubee, Mississippi",33.11009499,-88.56949061,2020-04-01,3.0
"Nueces, Texas",27.736286,-97.5433285,2020-04-01,34.0
"Nye, Nevada",38.04264256,-116.4722702,2020-04-01,4.0
"Oakland, Michigan",42.66090111,-83.38595416,2020-04-01,1910.0
"Obion, Tennessee",36.35732446,-89.14921589,2020-04-01,2.0
"Ocean, New Jersey",39.8895449,-74.28089251,2020-04-01,1209.0
"Oceana, Michigan",43.64124435,-86.26726673,2020-04-01,2.0
"Oconee, Georgia",33.83749973,-83.43679568,2020-04-01,17.0
"Oconee, South Carolina",34.75225169,-83.06742317,2020-04-01,5.0
"Oconto, Wisconsin",45.02715345,-88.26807503,2020-04-01,1.0
"Ogemaw, Michigan",44.33481032,-84.12725175,2020-04-01,1.0
"Ogle, Illinois",42.04165196,-89.32184679,2020-04-01,1.0
"Oglethorpe, Georgia",33.878629600000004,-83.08278123,2020-04-01,1.0
"Ohio, Indiana",38.955305,-84.96515993,2020-04-01,1.0
"Ohio, West Virginia",40.0955451,-80.62203992,2020-04-01,11.0
"Okaloosa, Florida",30.69143028,-86.59267105,2020-04-01,39.0
"Okanogan, Washington",48.54855019,-119.7387224,2020-04-01,3.0
"Oklahoma, Oklahoma",35.55140095,-97.40716948,2020-04-01,192.0
"Okmulgee, Oklahoma",35.64661916,-95.96432828,2020-04-01,4.0
"Oktibbeha, Mississippi",33.42491685,-88.87905132,2020-04-01,18.0
"Oldham, Kentucky",38.39791089,-85.448222,2020-04-01,6.0
"Oldham, Texas",35.40425596,-102.6027606,2020-04-01,2.0
"Oliver, North Dakota",47.11530482,-101.3406158,2020-04-01,1.0
"Olmsted, Minnesota",44.00374114,-92.40209944,2020-04-01,61.0
"Oneida, New York",43.24375382,-75.43710392,2020-04-01,50.0
"Oneida, Wisconsin",45.70677897,-89.51944105,2020-04-01,3.0
"Onondaga, New York",43.00491923,-76.19971155,2020-04-01,277.0
"Onslow, North Carolina",34.72607366,-77.42908179,2020-04-01,7.0
"Ontario, New York",42.85145728,-77.30874425,2020-04-01,24.0
"Orange, California",33.70147516,-117.76459979999998,2020-04-01,606.0
"Orange, Florida",28.51367621,-81.31799498,2020-04-01,392.0
"Orange, Indiana",38.54118920000001,-86.49523093,2020-04-01,3.0
"Orange, New York",41.40337468,-74.30240757,2020-04-01,1756.0
"Orange, North Carolina",36.06092947,-79.12167935,2020-04-01,34.0
"Orange, Texas",30.11879481,-93.89412775,2020-04-01,7.0
"Orange, Vermont",44.00470222,-72.37640104,2020-04-01,4.0
"Orange, Virginia",38.24530219,-78.01560400000002,2020-04-01,4.0
"Orangeburg, South Carolina",33.4391073,-80.79886287,2020-04-01,24.0
"Orleans, Louisiana",30.06971951,-89.92660315,2020-04-01,2270.0
"Orleans, New York",43.2516977,-78.2320066,2020-04-01,6.0
"Orleans, Vermont",44.82964024,-72.24562697,2020-04-01,7.0
"Osage, Kansas",38.65235984,-95.72707998,2020-04-01,3.0
"Osage, Missouri",38.46036182,-91.8613635,2020-04-01,2.0
"Osage, Oklahoma",36.62888819,-96.39635704,2020-04-01,19.0
"Osceola, Florida",28.06312234,-81.14882926,2020-04-01,115.0
"Osceola, Michigan",43.98992088,-85.32566756,2020-04-01,2.0
"Oscoda, Michigan",44.68192279,-84.12939244,2020-04-01,2.0
"Oswego, New York",43.42778894,-76.14635194,2020-04-01,20.0
"Otero, Colorado",37.9014485,-103.7173385,2020-04-01,3.0
"Otero, New Mexico",32.61348406,-105.7417604,2020-04-01,1.0
"Otsego, Michigan",45.02085831,-84.59898295,2020-04-01,19.0
"Otsego, New York",42.63492579,-75.03151402,2020-04-01,19.0
"Ottawa, Kansas",39.13237408,-97.65020313,2020-04-01,1.0
"Ottawa, Michigan",42.95996803,-85.9969107,2020-04-01,31.0
"Ottawa, Ohio",41.53781826,-83.0940185,2020-04-01,4.0
"Ottawa, Oklahoma",36.83532655,-94.81011909,2020-04-01,7.0
"Otter Tail, Minnesota",46.40846929,-95.70835255,2020-04-01,1.0
"Ouachita, Louisiana",32.47645559,-92.15704172,2020-04-01,80.0
"Out of MI, Michigan",0.0,0.0,2020-04-01,42.0
"Out of OK, Oklahoma",0.0,0.0,2020-04-01,2.0
"Out of TN, Tennessee",0.0,0.0,2020-04-01,243.0
"Out of UT, Utah",0.0,0.0,2020-04-01,22.0
"Outagamie, Wisconsin",44.41578887,-88.46565023,2020-04-01,12.0
"Overton, Tennessee",36.34117832,-85.28989535,2020-04-01,2.0
"Owen, Indiana",39.31145587,-86.83900724,2020-04-01,12.0
"Owyhee, Idaho",42.58016894,-116.1693871,2020-04-01,1.0
"Oxford, Maine",44.49952995,-70.75682123,2020-04-01,9.0
"Ozaukee, Wisconsin",43.38352225,-87.94625009,2020-04-01,46.0
"Page, Iowa",40.7393172,-95.1497813,2020-04-01,2.0
"Page, Virginia",38.61807452,-78.48797204,2020-04-01,1.0
"Palm Beach, Florida",26.64676272,-80.46536002,2020-04-01,567.0
"Pamlico, North Carolina",35.15253315,-76.66559823,2020-04-01,1.0
"Panola, Mississippi",34.36398677,-89.95064249,2020-04-01,8.0
"Panola, Texas",32.163959600000005,-94.30552481,2020-04-01,3.0
"Park, Colorado",39.120926,-105.7182065,2020-04-01,3.0
"Park, Montana",45.48965095,-110.52643940000002,2020-04-01,3.0
"Park, Wyoming",44.52157546,-109.5852825,2020-04-01,1.0
"Parker, Texas",32.77757172,-97.80500621,2020-04-01,4.0
"Pasco, Florida",28.30810945,-82.40227529,2020-04-01,43.0
"Pasquotank, North Carolina",36.26723798,-76.25134778,2020-04-01,4.0
"Passaic, New Jersey",41.03238628,-74.29954144,2020-04-01,1494.0
"Paulding, Georgia",33.91969522,-84.86848792,2020-04-01,32.0
"Pawnee, Oklahoma",36.31743373,-96.7033176,2020-04-01,15.0
"Payette, Idaho",44.00545243,-116.7647695,2020-04-01,1.0
"Payne, Oklahoma",36.07695283,-96.97584944,2020-04-01,16.0
"Peach, Georgia",32.56934316,-83.82937,2020-04-01,7.0
"Pearl River, Mississippi",30.77090935,-89.58677275,2020-04-01,32.0
"Pemiscot, Missouri",36.2130572,-89.78742322,2020-04-01,2.0
"Pendleton, Kentucky",38.69607718,-84.35599463,2020-04-01,1.0
"Pennington, South Dakota",44.0025835,-102.8240777,2020-04-01,5.0
"Penobscot, Maine",45.40194593,-68.65020455,2020-04-01,12.0
"Peoria, Illinois",40.78702156,-89.76078901,2020-04-01,10.0
"Perquimans, North Carolina",36.17847453,-76.40603143,2020-04-01,1.0
"Perry, Arkansas",34.9459153,-92.94372564,2020-04-01,1.0
"Perry, Mississippi",31.17161885,-88.99281835,2020-04-01,5.0
"Perry, Missouri",37.70660776,-89.82741088,2020-04-01,18.0
"Perry, Ohio",39.73508655,-82.23804971,2020-04-01,2.0
"Perry, Pennsylvania",40.40206612,-77.26297447,2020-04-01,1.0
"Perry, Tennessee",35.63708728,-87.86139634,2020-04-01,2.0
"Person, North Carolina",36.38989032,-78.97217358,2020-04-01,2.0
"Petersburg, Virginia",37.20530399,-77.39368102,2020-04-01,4.0
"Pettis, Missouri",38.72798918,-93.28471706,2020-04-01,1.0
"Philadelphia, Pennsylvania",40.00338507,-75.1379271,2020-04-01,1675.0
"Phillips, Colorado",40.59414277,-102.3577703,2020-04-01,1.0
"Pickaway, Ohio",39.64170392,-83.0243386,2020-04-01,12.0
"Pickens, Alabama",33.28094866,-88.08818103,2020-04-01,4.0
"Pickens, Georgia",34.46589159,-84.46406611,2020-04-01,7.0
"Pickens, South Carolina",34.88807695,-82.72791551,2020-04-01,14.0
"Pierce, Georgia",31.35928155,-82.21598442,2020-04-01,5.0
"Pierce, North Dakota",48.24977025,-99.96407787,2020-04-01,2.0
"Pierce, Washington",47.03892768,-122.1405958,2020-04-01,377.0
"Pierce, Wisconsin",44.71850291,-92.4224416,2020-04-01,7.0
"Pike, Alabama",31.80396383,-85.9408295,2020-04-01,5.0
"Pike, Arkansas",34.16250414,-93.65789349,2020-04-01,1.0
"Pike, Georgia",33.09310242,-84.38790389,2020-04-01,2.0
"Pike, Mississippi",31.17507789,-90.40392572,2020-04-01,20.0
"Pike, Missouri",39.34310674,-91.16980779,2020-04-01,1.0
"Pike, Ohio",39.07634001,-83.06769584,2020-04-01,1.0
"Pike, Pennsylvania",41.33155042,-75.03208106,2020-04-01,57.0
"Pima, Arizona",32.0971334,-111.7890033,2020-04-01,217.0
"Pinal, Arizona",32.90525627,-111.3449483,2020-04-01,65.0
"Pinellas, Florida",27.93130349,-82.72239666,2020-04-01,170.0
"Pitkin, Colorado",39.21720112,-106.9310027,2020-04-01,30.0
"Pitt, North Carolina",35.59535426,-77.37353178,2020-04-01,27.0
"Pittsburg, Oklahoma",34.92065823,-95.7513432,2020-04-01,2.0
"Pittsylvania, Virginia",36.81980341,-79.39731264,2020-04-01,1.0
"Placer, California",39.06167234,-120.7240569,2020-04-01,78.0
"Plaquemines, Louisiana",29.42245447,-89.60322085,2020-04-01,47.0
"Platte, Missouri",39.38154439,-94.77068479,2020-04-01,12.0
"Platte, Nebraska",41.57246836,-97.52144359,2020-04-01,2.0
"Pleasants, West Virginia",39.37091679,-81.16771771,2020-04-01,1.0
"Plumas, California",40.00355989,-120.8395236,2020-04-01,1.0
"Plymouth, Massachusetts",41.94070556,-70.80802823,2020-04-01,561.0
"Poinsett, Arkansas",35.57433534,-90.66268713,2020-04-01,5.0
"Pointe Coupee, Louisiana",30.71409502,-91.60209535,2020-04-01,7.0
"Polk, Arkansas",34.48254879,-94.22728802,2020-04-01,1.0
"Polk, Florida",27.95027105,-81.69732947,2020-04-01,76.0
"Polk, Georgia",34.00267074,-85.18677781,2020-04-01,16.0
"Polk, Iowa",41.68679484,-93.57767461,2020-04-01,81.0
"Polk, North Carolina",35.27820615,-82.16812354,2020-04-01,4.0
"Polk, Oregon",44.90322804,-123.4128888,2020-04-01,18.0
"Polk, Texas",30.79472531,-94.8276624,2020-04-01,4.0
"Pontotoc, Mississippi",34.226046000000004,-89.03636807,2020-04-01,6.0
"Pontotoc, Oklahoma",34.72959848,-96.68337199,2020-04-01,5.0
"Pope, Arkansas",35.44871474,-93.03212219,2020-04-01,6.0
"Poquoson, Virginia",37.14259351,-76.35798148,2020-04-01,3.0
"Portage, Ohio",41.16793482,-81.19735782,2020-04-01,44.0
"Portage, Wisconsin",44.47558711,-89.50152965,2020-04-01,1.0
"Porter, Indiana",41.45986947,-87.06848888,2020-04-01,27.0
"Portsmouth, Virginia",36.85914825,-76.35971629,2020-04-01,13.0
"Posey, Indiana",38.02097333,-87.86480429,2020-04-01,4.0
"Pottawatomie, Kansas",39.37925655,-96.34564657,2020-04-01,2.0
"Pottawatomie, Oklahoma",35.20614018,-96.94923008,2020-04-01,6.0
"Pottawattamie, Iowa",41.33640314,-95.53907776,2020-04-01,5.0
"Potter, Pennsylvania",41.74471626,-77.89559864,2020-04-01,2.0
"Potter, Texas",35.40133773,-101.893964,2020-04-01,16.0
"Powell, Kentucky",37.83218794,-83.82553961,2020-04-01,1.0
"Poweshiek, Iowa",41.68625425,-92.53155731,2020-04-01,6.0
"Powhatan, Virginia",37.55016038,-77.91267882,2020-04-01,3.0
"Pratt, Kansas",37.64780729,-98.73922153,2020-04-01,1.0
"Preble, Ohio",39.7420247,-84.64787018,2020-04-01,1.0
"Prentiss, Mississippi",34.61810501,-88.51986294,2020-04-01,4.0
"Preston, West Virginia",39.46770987,-79.66712803,2020-04-01,3.0
"Prince Edward, Virginia",37.22554789,-78.43597949,2020-04-01,2.0
"Prince George, Virginia",37.18497668,-77.22922187,2020-04-01,8.0
"Prince George's, Maryland",38.83070039,-76.8496441,2020-04-01,403.0
"Prince William, Virginia",38.70916224,-77.48713689,2020-04-01,106.0
"Providence, Rhode Island",41.87064746,-71.57753536,2020-04-01,301.0
"Pueblo, Colorado",38.17359144,-104.5127437,2020-04-01,21.0
"Pulaski, Arkansas",34.77054088,-92.31355101,2020-04-01,107.0
"Pulaski, Georgia",32.23334561,-83.47549959999998,2020-04-01,4.0
"Pulaski, Kentucky",37.10466131,-84.57629079,2020-04-01,8.0
"Pulaski, Missouri",37.82462075,-92.20783203,2020-04-01,8.0
"Putnam, Florida",29.60779729,-81.74230285,2020-04-01,13.0
"Putnam, Indiana",39.66437981,-86.84517605,2020-04-01,11.0
"Putnam, New York",41.42630093,-73.74965532,2020-04-01,207.0
"Putnam, Tennessee",36.14005459,-85.50646123,2020-04-01,31.0
"Putnam, West Virginia",38.50782345,-81.9082131,2020-04-01,5.0
"Queen Anne's, Maryland",39.06198912,-76.03530977,2020-04-01,7.0
"Quitman, Mississippi",34.25157572,-90.28908,2020-04-01,4.0
"Rabun, Georgia",34.88389445,-83.40304637,2020-04-01,2.0
"Racine, Wisconsin",42.74753117,-88.05941254,2020-04-01,28.0
"Radford, Virginia",37.12222899,-80.56027320000003,2020-04-01,1.0
"Raleigh, West Virginia",37.76936795,-81.2456041,2020-04-01,3.0
"Ralls, Missouri",39.52817427,-91.51838643,2020-04-01,1.0
"Ramsey, Minnesota",45.01625271,-93.09872295,2020-04-01,66.0
"Ramsey, North Dakota",48.26886249,-98.72223879,2020-04-01,3.0
"Randall, Texas",34.96585996,-101.8971322,2020-04-01,17.0
"Randolph, Alabama",33.29526734,-85.45708831,2020-04-01,5.0
"Randolph, Arkansas",36.3415714,-91.02455531,2020-04-01,1.0
"Randolph, Georgia",31.76622818,-84.75732369,2020-04-01,5.0
"Randolph, Illinois",38.05095369,-89.82512254,2020-04-01,7.0
"Randolph, Indiana",40.15734772,-85.01139319,2020-04-01,3.0
"Randolph, Missouri",39.44007257,-92.4971374,2020-04-01,2.0
"Randolph, North Carolina",35.71015088,-79.80570339,2020-04-01,17.0
"Randolph, West Virginia",38.769899,-79.87919615,2020-04-01,1.0
"Rankin, Mississippi",32.26469147,-89.94537876,2020-04-01,48.0
"Rapides, Louisiana",31.19778499,-92.52997303,2020-04-01,69.0
"Ravalli, Montana",46.08520862,-114.11891640000002,2020-04-01,1.0
"Ray, Missouri",39.3537468,-93.98905745,2020-04-01,1.0
"Red River, Louisiana",32.09530039,-93.34213308,2020-04-01,1.0
"Reno, Kansas",37.95230263,-98.08607292,2020-04-01,8.0
"Rensselaer, New York",42.71348136,-73.51089874,2020-04-01,55.0
"Renville, Minnesota",44.72836381,-94.94553734,2020-04-01,1.0
"Reynolds, Missouri",37.36085952,-90.97009925,2020-04-01,2.0
"Rhea, Tennessee",35.60536161,-84.93076643,2020-04-01,1.0
"Rice, Minnesota",44.3543376,-93.29658715,2020-04-01,4.0
"Richland, Louisiana",32.41391005,-91.76634876,2020-04-01,3.0
"Richland, Ohio",40.77180308,-82.53799609999999,2020-04-01,8.0
"Richland, South Carolina",34.01791263,-80.90267209,2020-04-01,176.0
"Richland, Wisconsin",43.3762778,-90.43012729,2020-04-01,2.0
"Richmond, Georgia",33.35777107,-82.07026432,2020-04-01,41.0
"Richmond City, Virginia",37.53255773,-77.47966921,2020-04-01,33.0
"Riley, Kansas",39.28935726,-96.73420026,2020-04-01,5.0
"Rio Arriba, New Mexico",36.51072137,-106.6931674,2020-04-01,4.0
"Rio Grande, Colorado",37.5836865,-106.3847838,2020-04-01,5.0
"Ripley, Indiana",39.10235626,-85.26212744,2020-04-01,33.0
"Ripley, Missouri",36.65460667,-90.85990261,2020-04-01,2.0
"Riverside, California",33.74314981,-115.9933578,2020-04-01,371.0
"Roane, Tennessee",35.84923189,-84.52458689,2020-04-01,2.0
"Roane, West Virginia",38.71622686,-81.35243568,2020-04-01,2.0
"Roanoke, Virginia",37.26865804,-80.06396753,2020-04-01,4.0
"Roanoke City, Virginia",37.27791025,-79.96189766,2020-04-01,6.0
"Roberts, South Dakota",45.62975048,-96.94672673,2020-04-01,2.0
"Robertson, Tennessee",36.52454807,-86.87346725,2020-04-01,35.0
"Robertson, Texas",31.02539637,-96.51272246,2020-04-01,2.0
"Robeson, North Carolina",34.64244496,-79.10250529999998,2020-04-01,3.0
"Rock, Wisconsin",42.67151616,-89.07147900000002,2020-04-01,17.0
